"IMDBID";"Title";"Genre";"Year";"URL";"Audience_Rating";"Critic_Rating";"Budget_In_Millions";"User_Review";"Polarity"
"tt0271263";"Eight Crazy Nights";"Animation, Comedy, Musical";2002;"https://m.media-amazon.com/images/M/MV5BMTk1NTU4NjE5OV5BMl5BanBnXkFtZTYwMTQ3OTY2._V1_SX300.jpg";5.3;2.3;34.0;"A degrading animated film offering absolutely nothing...";"Negative"
"tt0271367";"Eight Legged Freaks";"Action, Comedy, Horror, Sci-Fi, Thriller";2002;"https://m.media-amazon.com/images/M/MV5BMzMzODg5MDk4OV5BMl5BanBnXkFtZTYwNTM0Nzc3._V1_SX300.jpg";5.4;5.3;30.0;"A monster film plenty of spectacular scenes , frenetic  action and  humor";"Positive"
"tt0271668";"National Security";"Action, Comedy, Crime, Thriller";2003;"https://m.media-amazon.com/images/M/MV5BOTgzZDQzNTQtY2NmMC00YTM1LWEwYmEtZGIwNmJmOTdiOTZlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg";5.6;3.1;0.0;"Pretty painful overall, but has it's moments";"Negative"
"tt0272020";"The Last Castle";"Action, Drama, Thriller";2001;"https://m.media-amazon.com/images/M/MV5BMTQ3MTY0MjU3M15BMl5BanBnXkFtZTYwMzkwOTc5._V1_SX300.jpg";6.9;4.3;72.0;"Redford has the ability to fade";"Positive"
"tt0272152";"K-PAX";"Drama, Sci-Fi";2001;"https://m.media-amazon.com/images/M/MV5BMjE5ZDVkNDAtMTJmYy00NzkzLTg2ZDUtOTZkOTU1ZDYwYTFhL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg";7.4;4.9;68.0;"Quite an amazing movie";"Positive"
"tt0273799";"Max Keeble's Big Move";"Comedy, Crime, Family";2001;"https://m.media-amazon.com/images/M/MV5BMTY5MzI5MTU5MF5BMl5BanBnXkFtZTYwNDg5MjQ3._V1_SX300.jpg";5.4;4.0;25.0;"Overall?  Not worth your time";"Negative"
"tt0273822";"Mockingbird Don't Sing";"Biography, Drama";2001;"https://m.media-amazon.com/images/M/MV5BMTkwMTA2OTc3OV5BMl5BanBnXkFtZTcwOTMyODQyMQ@@._V1_SX300.jpg";6.5;0.0;3.0;"What can I say?";"Negative"
"tt0273923";"Orange County";"Comedy, Drama";2002;"https://m.media-amazon.com/images/M/MV5BZGIzYjJmNzQtNDc5YS00ZWJhLWI3NzItODgzNWRlNmQ0NmRlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg";6.2;4.8;18.0;"New age teen comedy that knocks it out of the park.";"Positive"
"tt0274166";"Johnny English";"Action, Adventure, Comedy";2003;"https://m.media-amazon.com/images/M/MV5BNDkxODhlNmItYjhiMC00ZjNmLWE2YmMtOTQ3NmQxM2YzOGFiXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg";6.2;5.1;35.0;"Patchy but likable Spy Spoof";"Negative"
"tt0274309";"24 Hour Party People";"Biography, Comedy, Drama, Music";2002;"https://m.media-amazon.com/images/M/MV5BM2YxZDgyNzMtODVmNi00NDE2LWI0MTQtNDIzMWQ0MmEzMmZjXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg";7.4;8.5;0.0;"great mocku-docu-rockumentary";"Positive"
"tt0274428";"Divine Intervention";"Drama, Romance, War";2002;"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0Mzc0MDQxN15BMl5BanBnXkFtZTcwMjc2ODkyMQ@@._V1_SX300.jpg";6.6;7.4;0.0;"A politic-poetic film";"Negative"
"tt0275022";"Crossroads";"Comedy, Drama, Romance";2002;"https://m.media-amazon.com/images/M/MV5BOTI0NGM2MjktNjgxMi00Zjk3LTkyYWEtYTMzOGI2YTAxMmRmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg";3.4;2.7;12.0;"....";"Negative"
"tt0275847";"Lilo & Stitch";"Animation, Adventure, Comedy, Drama, Family, Fantasy, Sci-Fi";2002;"https://m.media-amazon.com/images/M/MV5BMTkwOTU5MTA2M15BMl5BanBnXkFtZTYwMjYyNTc3._V1_SX300.jpg";7.2;7.3;80.0;"Disney Bites Back";"Negative"
"tt0276033";"The Country Bears";"Comedy, Family, Music, Musical";2002;"https://m.media-amazon.com/images/M/MV5BMTk0ODU4NDUwOF5BMl5BanBnXkFtZTYwNTI0MTk2._V1_SX300.jpg";4.1;3.7;35.0;"this movie was wonderful !";"Positive"
"tt0276751";"About a Boy";"Comedy, Drama, Romance";2002;"https://m.media-amazon.com/images/M/MV5BMTQ2Mzg4MDAzNV5BMl5BanBnXkFtZTgwMjcxNTYxMTE@._V1_SX300.jpg";7.1;7.5;30.0;"Effective, Satisfying Film";"Positive"
"tt0277296";"The Scorpion King";"Action, Adventure, Fantasy, Thriller";2002;"https://m.media-amazon.com/images/M/MV5BMjkxNTAwNTQ0M15BMl5BanBnXkFtZTYwMTQwMjM3._V1_SX300.jpg";5.5;4.5;60.0;"Fun for the shear cheese of it";"Positive"
"tt0277371";"Not Another Teen Movie";"Comedy";2001;"https://m.media-amazon.com/images/M/MV5BODYyNTQyNzAzNF5BMl5BanBnXkFtZTgwNTA4ODYxMTE@._V1_SX300.jpg";5.7;3.2;15.0;"It helps if you've seen all of the movies it mimics.";"Positive"
"tt0277434";"We Were Soldiers";"Action, Drama, History, War";2002;"https://m.media-amazon.com/images/M/MV5BZTk3NTc4MTktNjFmZC00ZjdjLWE0ZjgtNTM4NzdmMDBjOTcxXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_SX300.jpg";7.2;6.5;75.0;"Powerful and moving, not a film for everyone however";"Positive"
"tt0278295";"All About the Benjamins";"Action, Comedy, Crime, Thriller";2002;"https://m.media-amazon.com/images/M/MV5BNjM0MzliMDktZGFlOS00NmQ3LWJhYWItMjBhZmI2OGRlMmMwXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SX300.jpg";5.8;3.4;14.0;"A FAST & LOOSE ACTION/COMEDY CAPER";"Negative"
"tt0278435";"Enough";"Crime, Drama, Thriller";2002;"https://m.media-amazon.com/images/M/MV5BZTViYzM3MWYtM2IzMC00NjMwLWE2ZDQtMTQ1YmE5NGE0MTU5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg";5.7;2.5;38.0;"Enjoyable";"Positive"
"tt0278488";"How High";"Comedy, Fantasy";2001;"https://m.media-amazon.com/images/M/MV5BZWZlNWE3MjctMDJmYS00ZTAyLWFkYmEtMzllNjU0ZDY5ODA2XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg";6.3;2.9;20.0;"Not Stale";"Negative"
"tt0278504";"Insomnia";"Drama, Mystery, Thriller";2002;"https://m.media-amazon.com/images/M/MV5BYzlkZTEyYjUtMTY5NS00ZjU0LTk5OTYtM2M0ZDg1NmNjMzhkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg";7.2;7.8;46.0;"Christopher Nolan does it again!";"Negative"
"tt0278823";"Hollywood Ending";"Comedy, Romance";2002;"https://m.media-amazon.com/images/M/MV5BMjExNTgwMjk4NV5BMl5BanBnXkFtZTYwMDAxODM3._V1_SX300.jpg";6.6;4.6;16.0;"Good Woody";"Positive"
"tt0279111";"Gods and Generals";"Biography, Drama, History, War";2003;"https://m.media-amazon.com/images/M/MV5BMTU1NzExNjU3OF5BMl5BanBnXkFtZTYwNzc0MDg5._V1_SX300.jpg";6.4;3.0;56.0;"long but good movie";"Positive"
"tt0279286";"On the Line";"Comedy, Family, Romance";2001;"https://m.media-amazon.com/images/M/MV5BMjI2MTdkOTctNTliZS00MDAxLWI0ZTgtOWUyMmZjYmFmMzFkXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg";4.1;3.4;10.0;"Not So Good.";"Negative"
"tt0279331";"Dark Blue";"Crime, Drama, Thriller";2003;"https://m.media-amazon.com/images/M/MV5BN2NkMTZlYjEtODlmNC00ZTBhLWI5MmYtZGQzMmVkNDNjOTRkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg";6.6;5.7;15.0;"Kurt Russell at his best";"Positive"
"tt0279493";"Undercover Brother";"Action, Comedy";2002;"https://m.media-amazon.com/images/M/MV5BMTBjODAzZDItZGY5My00YWMyLWE5NDItZGUyNTI2MWZkYTUyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg";5.8;6.9;25.0;"Hilarious but not for the easily offended";"Negative"
"tt0279778";"Divine Secrets of the Ya-Ya Sisterhood";"Drama";2002;"https://m.media-amazon.com/images/M/MV5BMTc1MDEyOTgxNV5BMl5BanBnXkFtZTYwMjg3ODM3._V1_SX300.jpg";6.0;4.8;27.0;"neither good nor bad";"Negative"
"tt0279781";"Sorority Boys";"Comedy";2002;"https://m.media-amazon.com/images/M/MV5BMTA1ODMxODQ1MjheQTJeQWpwZ15BbWU2MDM2MjE3Ng@@._V1_SX300.jpg";5.4;2.5;12.0;"truly offensive";"Negative"
"tt0279889";"Joe Somebody";"Comedy, Drama";2001;"https://m.media-amazon.com/images/M/MV5BMTI0NjExNzg2MF5BMl5BanBnXkFtZTYwNjQxMzU3._V1_SX300.jpg";5.5;4.2;38.0;"Not Tim Allen's best effort,but watchable";"Negative"
"tt0280030";"Peter Pan 2: Return to Never Land";"Animation, Adventure, Family, Fantasy";2002;"https://m.media-amazon.com/images/M/MV5BYWMwMWQ5NWQtYTA1YS00OTQ5LWExZmItNGI5MzIyMWRhNDA5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg";5.8;4.9;20.0;"Pan Is Back and he attempts to save Wendy's daughter from Captain Hook  , Smee and his hoodlums";"Positive"
"tt0280380";"Trapped";"Action, Crime, Drama, Thriller";2002;"https://m.media-amazon.com/images/M/MV5BYWVlOTBkMjQtYzRkNS00OWFhLThkOTYtOGM5MzRlM2FlYTNlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg";6.2;4.2;30.0;"Never Really Caught Fire!";"Positive"
"tt0280460";"The Banger Sisters";"Comedy, Drama";2002;"https://m.media-amazon.com/images/M/MV5BZjA1OTQxNGEtNTRjNi00MWIwLWEyZGYtNGRjOGEwNzE5OWU2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg";5.6;4.8;10.0;"Enjoyable and quirky.";"Positive"
"tt0280486";"Bad Company";"Action, Adventure, Comedy, Thriller";2002;"https://m.media-amazon.com/images/M/MV5BMjE3MTA5MTcwNl5BMl5BanBnXkFtZTYwMDMwNzI3._V1_SX300.jpg";5.6;3.7;70.0;"Not what I expected";"Negative"
"tt0280490";"The Hard Word";"Action, Comedy, Crime, Drama, Thriller";2003;"https://m.media-amazon.com/images/M/MV5BMWY4MGU0ZDItZWJiNS00MzVlLTg3NWItZWFjYzM1YmZjZGI5XkEyXkFqcGdeQXVyMDM3ODU0Nw@@._V1_SX300.jpg";6.0;5.1;0.0;"It pays to see this tough and refreshing Aussie crime flick!";"Negative"
"tt0280590";"Mr. Deeds";"Comedy, Romance";2002;"https://m.media-amazon.com/images/M/MV5BMTU3NTE3M2QtNWQ0MS00ZmRkLWIwNTMtOTA0ZGM5N2UwMWNjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg";5.8;2.4;50.0;"An insincere, cloying, basic and pointless remake";"Negative"
"tt0280653";"Amen.";"Biography, Crime, Drama, War";2002;"https://m.media-amazon.com/images/M/MV5BMTM1NzU5NTA0N15BMl5BanBnXkFtZTcwMTUzOTUxMQ@@._V1_SX300.jpg";7.3;5.7;17.51;"Gavras film is an excellent depiction from a unique point of view";"Positive"
"tt0280665";"Femme Fatale";"Crime, Drama, Mystery, Thriller";2002;"https://m.media-amazon.com/images/M/MV5BMGM5NWVhYTMtZjg5Zi00ODVkLWFmM2ItMDZkMTA5NGQzMDQxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg";6.3;5.9;35.0;"One of the Best of 2002";"Positive"
"tt0280720";"The Guru";"Comedy, Music, Romance";2003;"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg4NzY2MDk0Nl5BMl5BanBnXkFtZTYwNTUxMTg5._V1_SX300.jpg";5.4;4.7;11.0;"OK Midwinter fun";"Positive"
"tt0280760";"Igby Goes Down";"Comedy, Drama";2002;"https://m.media-amazon.com/images/M/MV5BMTUwNTk2NjY0NF5BMl5BanBnXkFtZTcwMjQ3MTI0NA@@._V1_SX300.jpg";7.0;7.2;9.0;"Quirky, Darkly Funny Coming Of Age Story With An Amazing Cast";"Positive"
"tt0281322";"Undisputed";"Action, Crime, Drama, Sport";2002;"https://m.media-amazon.com/images/M/MV5BMmE1NjQ0MDAtMTFhMC00OTgxLTg0ODktMGI2YmE2ZTU4YjhjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg";6.2;5.8;20.0;"A sharp and hard-hitting boxing drama.";"Negative"
"tt0281358";"A Walk to Remember";"Drama, Romance";2002;"https://m.media-amazon.com/images/M/MV5BMzU3NTYxM2MtNjViMS00YmNlLWEwM2MtYWI2MzgzNTkxODFjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg";7.4;3.5;11.0;"A great tear jerker, and Mandy Moore's best film.";"Positive"
"tt0281373";"Snow Dogs";"Adventure, Comedy, Family, Sport";2002;"https://m.media-amazon.com/images/M/MV5BMTI0NzU5MTk1Ml5BMl5BanBnXkFtZTYwOTc4OTc2._V1_SX300.jpg";5.1;2.9;35.0;"Some Parents May Be Surprised (Unhappily). Tough.";"Positive"
"tt0282120";"The Wild Thornberrys Movie";"Animation, Adventure, Comedy, Family, Fantasy";2002;"https://m.media-amazon.com/images/M/MV5BMjEwOTAxODc4NV5BMl5BanBnXkFtZTYwMTU3MTY3._V1_SX300.jpg";5.3;6.9;25.0;"Perfect family adventure!";"Positive"
"tt0282209";"Darkness Falls";"Fantasy, Horror, Mystery, Thriller";2003;"https://m.media-amazon.com/images/M/MV5BYjcwOGM4ZDUtOGFiZS00YTAxLWExMTQtMWQ1NGU2NTZjYjg5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg";5.0;2.3;11.0;"EXTREMELY MEDICORE";"Negative"
"tt0282687";"Life or Something Like It";"Comedy, Romance";2002;"https://m.media-amazon.com/images/M/MV5BMTI3NjY5NTU3NV5BMl5BanBnXkFtZTYwMTcwNDU3._V1_SX300.jpg";5.8;3.1;40.0;"If I were going to die Thursday...";"Negative"
"tt0283026";"Swimfan";"Drama, Thriller";2002;"https://m.media-amazon.com/images/M/MV5BM2RmZjY1MTItNGM1ZC00NzhlLWI2MjEtYjY1ZjI1M2NiZTg4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg";5.0;2.9;8.5;"On par with Urban Legend and the other teen flix";"Negative"
"tt0283084";"Tuck Everlasting";"Drama, Family, Fantasy, Romance";2002;"https://m.media-amazon.com/images/M/MV5BYmU2NjI0ZTktM2E2Ni00YTMxLTg2NDMtMmIyYTQ4NTY0MWQ0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg";6.7;6.6;15.0;"A Beautiful Movie For The Whole Family";"Positive"
"tt0283111";"Van Wilder: Party Liaison";"Comedy, Romance";2002;"https://m.media-amazon.com/images/M/MV5BMTM4YjQxYzAtNzAyNy00Zjk1LTk4ZTMtNTUwNTBjMWY1M2IwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg";6.4;2.6;6.0;"Don't believe the critics (this is a great movie)";"Positive"
"tt0283139";"White Oleander";"Drama";2002;"https://m.media-amazon.com/images/M/MV5BMTI4NzYwOTM5MF5BMl5BanBnXkFtZTYwNDM4NDg2._V1_SX300.jpg";7.2;6.1;16.0;"Pfabulous Pfeiffer";"Negative"
"tt0283160";"Extreme Ops";"Action, Adventure, Thriller";2002;"https://m.media-amazon.com/images/M/MV5BMTg2NTkzMTgzOF5BMl5BanBnXkFtZTYwMzYwMDg5._V1_SX300.jpg";4.5;1.7;40.0;"Very very stupid movie with good action scenes";"Negative"
"tt0283426";"The Jungle Book 2";"Animation, Adventure, Family, Musical";2003;"https://m.media-amazon.com/images/M/MV5BNDk2NTk1NzQxN15BMl5BanBnXkFtZTYwMDMyMTg5._V1_SX300.jpg";5.4;3.8;20.0;"This movie just stank!!!!";"Negative"
"tt0283509";"No Man's Land";"Drama, War";2001;"https://m.media-amazon.com/images/M/MV5BMGFkNjNmZWMtNDdiOS00ZWM3LWE1ZTMtZDU3MGQyMzIyNzZhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg";8.0;8.4;2.42;"No man's land is a great film";"Positive"
"tt0283530";"The Emperor's Club";"Drama";2002;"https://m.media-amazon.com/images/M/MV5BNmZiMTY3OTctNDlkMC00Njk0LWE0NTAtODViNzk3OTFhMzI3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg";7.0;4.9;12.5;"A truly great idea in mediocre clothing";"Positive"
"tt0283632";"They";"Horror, Mystery, Thriller";2002;"https://m.media-amazon.com/images/M/MV5BNTk4YjVlNjUtMTFhZC00YmUxLWFhZDktODE0OWIzMmNiYzY3L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg";4.8;3.1;17.0;"The theme of this movie is one of men's primal fears: darkness... and what may be in the darkness...";"Negative"
"tt0283883";"And Now... Ladies and Gentlemen...";"Crime, Drama, Romance";2002;"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM5ODYyNTA3M15BMl5BanBnXkFtZTcwODQwMDY4Mw@@._V1_SX300.jpg";6.2;5.4;0.0;"I wept...";"Negative"
"tt0283900";"L'auberge espagnole";"Comedy, Drama, Romance";2003;"https://images-na.ssl-images-amazon.com/images/M/MV5BYzZkMWY5M2ItOTA1Yi00MWQ0LWE4OTgtNWY1YmE0NjQyOTdlXkEyXkFqcGdeQXVyMjc4MjcxNzI@._V1_SX300.jpg";7.3;6.5;6.11;"Stereotypes and truth together for the first time.";"Positive"
"tt0284490";"Showtime";"Action, Comedy, Crime";2002;"https://m.media-amazon.com/images/M/MV5BZTQzNGUyYzEtYzhlOC00YTQzLWJmOGYtOTNlMzE1Yjk4MDkzXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_SX300.jpg";5.5;3.2;85.0;"lackluster comedy with a few laughs";"Positive"
"tt0284837";"Ali G Indahouse";"Comedy";2002;"https://m.media-amazon.com/images/M/MV5BMTgxMTA5YmYtNTE0MC00Mzk1LWJkNTUtZjJiYzBjYjdlYTM4XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg";6.2;0.0;6.38;"Potter, Ali's better dan you";"Positive"
"tt0285462";"Boat Trip";"Comedy";2003;"https://m.media-amazon.com/images/M/MV5BMjAxNzQ4MjczMV5BMl5BanBnXkFtZTYwNjEzNTk5._V1_SX300.jpg";4.9;1.8;20.0;"A highly underrated movie";"Negative"
"tt0285531";"Dreamcatcher";"Drama, Horror, Sci-Fi, Thriller";2003;"https://m.media-amazon.com/images/M/MV5BMTk1MjQwMTQyMV5BMl5BanBnXkFtZTcwODcxMjEzMw@@._V1_SX300.jpg";5.5;3.5;68.0;"An Authentic Salad of Science-Fiction and Horror Genres";"Negative"
"tt0285823";"Once Upon a Time in Mexico";"Action, Thriller";2003;"https://m.media-amazon.com/images/M/MV5BMTU5MDg5OTcwOV5BMl5BanBnXkFtZTcwMjI1MTIzMw@@._V1_SX300.jpg";6.4;5.6;29.0;"Uh, What?";"Negative"
"tt0285861";"Owning Mahowny";"Crime, Drama, Thriller";2003;"https://m.media-amazon.com/images/M/MV5BMTgzOTYyNTU2MV5BMl5BanBnXkFtZTYwMjE0OTk2._V1_SX300.jpg";7.1;7.0;10.0;"The True Story on Gambling Obsession";"Positive"
"tt0285879";"Passionada";"Comedy, Romance, Drama";2002;"https://m.media-amazon.com/images/M/MV5BODU4NTM3MjYwNV5BMl5BanBnXkFtZTcwMDk1MTYyMQ@@._V1_SX300.jpg";6.2;5.3;0.0;"Another familiar ethnic story";"Negative"
"tt0286106";"Signs";"Drama, Mystery, Sci-Fi, Thriller";2002;"https://m.media-amazon.com/images/M/MV5BNDUwMDUyMDAyNF5BMl5BanBnXkFtZTYwMDQ3NzM3._V1_SX300.jpg";6.7;5.9;72.0;"Intriguing but overly deliberate";"Negative"
"tt0286261";"All or Nothing";"Drama";2002;"https://m.media-amazon.com/images/M/MV5BMjQ3NzM1NjA0NF5BMl5BanBnXkFtZTcwNjQ4MDQ3NA@@._V1_SX300.jpg";7.6;7.2;9.0;"Enough or Nothing";"Negative"
"tt0286499";"Bend It Like Beckham";"Comedy, Drama, Romance, Sport";2003;"https://m.media-amazon.com/images/M/MV5BMTg1Njk5NjczM15BMl5BanBnXkFtZTYwNjc2NTQ3._V1_SX300.jpg";6.7;6.6;4.47;"No pact with the devil here";"Negative"
"tt0286716";"Hulk";"Action, Sci-Fi";2003;"https://m.media-amazon.com/images/M/MV5BNjcxMzZhZTEtMmEwYi00NDJmLWE5ZmUtOWJiMzRmMzEzMTY3L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg";5.7;5.4;137.0;"Surprisingly good";"Positive"
"tt0286788";"What a Girl Wants";"Comedy, Drama, Family, Romance";2003;"https://m.media-amazon.com/images/M/MV5BOTllOWQyNzktMTE5OS00NzJkLTgyYjUtNjIwY2Y4OThhNjgxL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg";5.9;4.1;20.0;"Cute movie with a good message";"Positive"
"tt0287635";"Pokémon 4Ever";"Animation, Action, Adventure, Family, Fantasy, Sci-Fi";2002;"https://m.media-amazon.com/images/M/MV5BZDZiYjc3MWYtODE5Mi00MDM5LWFkZTAtNjAzZmUxMzc4ZGQxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg";5.6;0.0;0.0;"Words from an adult Pokemon fan";"Positive"
"tt0288045";"The Medallion";"Action, Comedy, Fantasy";2003;"https://m.media-amazon.com/images/M/MV5BZTAxNmQ4ODAtM2IyMy00Yjg5LTgwNDMtODM4MGQ5MGQzNmU0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg";5.2;3.8;41.0;"It Almost Worked!!";"Negative"
"tt0288477";"Ghost Ship";"Horror";2002;"https://m.media-amazon.com/images/M/MV5BMTM3NTA4NDIwMF5BMl5BanBnXkFtZTYwNTc4NDE3._V1_SX300.jpg";5.5;2.8;35.0;"an honest horror movie. Starring Gabriel Byrne";"Negative"
"tt0289043";"28 Days Later...";"Drama, Horror, Sci-Fi, Thriller";2003;"https://m.media-amazon.com/images/M/MV5BYTFkM2ViMmQtZmI5NS00MjQ2LWEyN2EtMTI1ZmNlZDU3MTZjXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg";7.6;7.3;8.0;"Flawed but thrilling British horror movie";"Negative"
"tt0289408";"The Powerpuff Girls Movie";"Animation, Action, Adventure, Comedy, Family, Sci-Fi";2002;"https://m.media-amazon.com/images/M/MV5BMjE4NTY0NjQ5OF5BMl5BanBnXkFtZTYwMTE3NTY3._V1_SX300.jpg";6.5;6.5;11.0;"I loved it!";"Positive"
"tt0289765";"Red Dragon";"Crime, Drama, Thriller";2002;"https://m.media-amazon.com/images/M/MV5BMTQ4MDgzNjM5MF5BMl5BanBnXkFtZTYwMjUwMzY2._V1_SX300.jpg";7.2;6.0;78.0;"A Terrific Thriller!";"Positive"
"tt0289848";"Analyze That";"Comedy, Crime";2002;"https://m.media-amazon.com/images/M/MV5BMTc0OTYwMzQ5OF5BMl5BanBnXkFtZTYwMzQyMDg5._V1_SX300.jpg";5.9;3.7;60.0;"Meh.";"Negative"
"tt0289879";"The Butterfly Effect";"Drama, Sci-Fi, Thriller";2004;"https://m.media-amazon.com/images/M/MV5BODNiZmY2MWUtMjFhMy00ZmM2LTg2MjYtNWY1OTY5NGU2MjdjL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg";7.7;3.0;13.0;"One good turn....";"Positive"
"tt0289992";"The Life of David Gale";"Crime, Drama, Thriller";2003;"https://m.media-amazon.com/images/M/MV5BMTAxMzU0NTgxNzZeQTJeQWpwZ15BbWU2MDQzNDkxNw@@._V1_SX300.jpg";7.6;3.1;50.0;"A Very Depressing Movie";"Negative"
"tt0290002";"Meet the Fockers";"Comedy, Romance";2004;"https://m.media-amazon.com/images/M/MV5BMWZjODQxMWMtZmIzYS00YjMwLWFiZTctYmFiZmJiNjljYWVmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg";6.3;4.1;80.0;"The critics are wrong, this movie is funny";"Negative"
"tt0290095";"The Tuxedo";"Action, Comedy, Sci-Fi";2002;"https://m.media-amazon.com/images/M/MV5BMjEyNTI0NjM5M15BMl5BanBnXkFtZTYwMjQ0NTE3._V1_SX300.jpg";5.4;3.0;60.0;"Amusing  and humorous film with super Jackie Chan , being well accompanied by the beautiful Jennifer Love Hewitt";"Positive"
"tt0290332";"The Wash";"Comedy";2001;"https://m.media-amazon.com/images/M/MV5BMTQyNzk0NjE5N15BMl5BanBnXkFtZTYwMDU2Mzc3._V1_SX300.jpg";4.7;1.8;7.0;"They Got Jokes, But Not A Movie";"Positive"
"tt0290661";"Dog Days";"Drama";2001;"https://m.media-amazon.com/images/M/MV5BMTI5MDY1MzI5MV5BMl5BanBnXkFtZTcwMzQ5MzUyMQ@@._V1_SX300.jpg";7.1;6.6;0.0;"It will reward people that are up to something strange & unique. Not for everybody";"Positive"
"tt0290879";"The Legend of Suriyothai";"Action, Adventure, Drama";2001;"https://images-na.ssl-images-amazon.com/images/M/MV5BNDYyNzYxNzUwNV5BMl5BanBnXkFtZTcwODAxNTQyMQ@@._V1_SX300.jpg";6.6;5.8;12.54;"Good Value for Your Money";"Positive"
"tt0291538";"A Housekeeper";"Comedy, Drama, Romance";2002;"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYzMjMwMDk5Nl5BMl5BanBnXkFtZTcwNjY4MjAwMQ@@._V1_SX300.jpg";6.3;6.8;0.0;"charming";"Positive"
"tt0292506";"The Recruit";"Action, Thriller";2003;"https://m.media-amazon.com/images/M/MV5BMjE5MDMzOTk3MV5BMl5BanBnXkFtZTYwNTE0NTg2._V1_SX300.jpg";6.6;5.6;46.0;"Good spy action thriller with passable performances...";"Positive"
"tt0292644";"The Rules of Attraction";"Comedy, Drama, Romance";2002;"https://m.media-amazon.com/images/M/MV5BOTc4OTZlOWMtYjc0NC00MmU5LWJjNGEtOGE2OTE3YzgyN2JlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg";6.7;5.0;4.0;"Self-indulgent college kids, but I liked it";"Positive"
"tt0292963";"Before the Devil Knows You're Dead";"Crime, Drama, Thriller";2007;"https://m.media-amazon.com/images/M/MV5BMTQ1NzM2ODQxNF5BMl5BanBnXkFtZTcwMDczMDU1MQ@@._V1_SX300.jpg";7.3;8.4;18.0;"More than the sum of its parts";"Negative"
"tt0293508";"The Phantom of the Opera";"Drama, Musical, Romance, Thriller";2004;"https://m.media-amazon.com/images/M/MV5BNDczNzg4OTM3MV5BMl5BanBnXkFtZTcwOTQzMTEzMw@@._V1_SX300.jpg";7.3;4.0;70.0;"Absolutely fantastic!";"Positive"
